Selected_IDs,Mean_Activity,Mean_Local_Sensitivity,Mean_Tanimoto_Similarity,Spatial_Diversity,Property_Diversity,Composite_Score
1;12;101;123;127;236;284;300,6.946968159875,3.791959551533412,0.022727272714285714,16.034644745561973,3.4400811602082215,0.22185442923847115
1;68;120;128;140;257;316;318,6.462557992875,3.659183646541943,0.015714285714285715,19.91823332124,4.100801078732066,0.22173506212985652
62;67;85;127;128;196;211;318,7.810672627875,5.276284086756009,0.01708074535714286,15.259357236522714,3.9505204734193926,0.22170415812816258
28;91;127;140;211;228;233;316,6.31399620125,3.0114189972884455,0.01612903225,17.110949562884137,4.422627376452646,0.22160081468984788
12;62;91;101;122;127;140;254,6.68959451675,3.816795871310442,0.018571428571428572,18.688746815607654,3.556516595114883,0.22159708490438607
1;12;91;123;140;211;228;266,6.303483423875,3.176623199131776,0.015714285714285715,18.365387894776713,4.036648722039833,0.22158939041722656
21;92;118;204;211;236;275;318,7.0234208405,3.9385397612896575,0.0,12.609924424204165,3.96273340223975,0.22151830654225874
62;82;91;101;121;127;236;293,6.223791027124999,3.301078013189514,0.020186335392857142,20.908865927836143,3.81730248858834,0.22148010044924557
91;127;128;211;228;257;316;318,6.982479586125,3.547221255993935,0.01708074535714286,12.893676482671822,4.457396046144759,0.22139213803389815
12;21;91;128;211;228;236;316,6.610140179749999,3.0685180506279037,0.01708074535714286,14.000524872862831,4.365365786999734,0.22135919583387753
67;68;81;101;127;140;196;276,6.7652171472500005,4.588310788821941,0.0,20.429339696814854,3.64679618553568,0.22133014828711658
1;86;120;127;128;132;140;257,7.237514401,3.947970552605068,0.015714285714285715,12.420926875806938,3.725227440476704,0.22122668686637129
28;68;85;120;123;140;211;318,6.49852895275,3.7564038626114042,0.02419354839285714,21.391711583269508,3.617894929827344,0.22117837382677483
12;66;80;91;101;197;236;316,6.03160888525,3.1742752824748557,0.0,19.190034743423585,3.849098750322651,0.22110764969273505
12;91;120;121;127;128;211;266,6.857761544500001,3.4679299549394216,0.01708074535714286,13.797809741518384,4.337331837226814,0.22106193589351045
1;92;125;127;132;211;300;318,7.60461747225,4.837579994254112,0.015714285714285715,14.303567909929011,4.133308401105681,0.2210261740218839
91;92;127;128;132;197;236;300,6.939654973374999,3.8205838731730797,0.021739130428571427,16.0456268773685,3.9845752121632367,0.2210206824974757
66;85;127;128;140;211;236;300,7.272980237375,3.656331568670992,0.03185907046428572,12.32888822034984,3.6635360545373747,0.2210114216418567
1;12;34;62;120;127;211;318,7.063972010875,4.127883789051536,0.026992481214285713,17.54190890406763,4.440622422498421,0.2210047324176845
1;34;62;76;120;211;257;316,6.550250915375001,3.4833233321067043,0.015714285714285715,17.45626156087099,4.386552466306486,0.22098914046373602
1;12;34;91;101;123;125;318,7.2193753547499995,4.664235225652406,0.011278195500000001,17.080722689126222,3.680345096998529,0.2209425570321772
1;76;82;120;128;266;293;300,6.415524807000001,3.3325280409496276,0.015714285714285715,18.009579109187012,3.7291478721448317,0.2209221117142295
1;28;66;82;85;86;101;211,7.384783129625,3.5595871882013754,0.032795031071428574,10.384875962319938,3.1441220918281907,0.22088664955835724
12;82;140;211;236;240;293;300,5.68165407325,2.277786911793497,0.018571428571428572,19.817448371123113,4.2175170417013925,0.2207910232024376
12;85;127;128;178;211;266;300,6.95740292975,3.261615187990662,0.01708074535714286,11.045168359422465,3.77206153961258,0.2207874620165385
28;82;120;127;140;211;228;293,5.8843472473750005,2.892924987614255,0.018571428571428572,21.766484582357673,4.045978972774206,0.2207797644300496
85;101;127;140;211;236;276;318,7.286486968375,4.109146209641721,0.03980801807142857,16.594187083748825,4.1905855661975115,0.22066818527715343
12;34;62;66;82;120;211;266,6.041737625875,2.9114937661196647,0.011278195500000001,18.82714378671767,4.355999002846616,0.2206297847998332
1;51;85;101;123;127;140;196,8.086350120875,6.188857557733819,0.0,15.656110350357775,3.4955693923888758,0.22057460861564274
5;80;85;127;196;211;236;293,6.820376212999999,4.4297028034978325,0.0,18.4889578441261,4.0541283893819084,0.22057454195641843
1;85;91;101;123;127;196;293,7.893350660125,5.502549749647083,0.018518518535714287,15.908466784698955,3.398788462940856,0.22051691352792563
1;68;82;140;196;211;228;257,6.2634213106250005,3.5106134493386083,0.015714285714285715,21.080511469722442,3.9868321312809627,0.22043844340886923
12;123;128;140;192;211;266;300,5.921937075875,2.473979669208884,0.01708074535714286,18.000240933076356,4.0993584763017425,0.22042952301743618
